Name,Technique,Rule Type,Severity,Source
Potential Persistence via Periodic Tasks,"T1053, T1053.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_periodic_tasks_file_mdofiy.toml)
Potential Persistence via Time Provider Modification,"T1547, T1547.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_time_provider_mod.toml)
Potential Port Monitor or Print Processor Registration Abuse,"T1547, T1547.010, T1547.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_port_monitor_print_pocessor_abuse.toml)
Potential Port Scanning Activity from Compromised Host,T1046,ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_port_scanning_activity_from_compromised_host.toml)
Potential PowerShell HackTool Script by Author,"T1059, T1059.001",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_hacktool_authors.toml)
Potential PowerShell HackTool Script by Function Names,"T1059, T1059.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_hacktool_functions.toml)
Potential PowerShell Obfuscated Script via High Entropy,"T1027, T1059, T1059.001, T1140",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_high_entropy.toml)
Potential PowerShell Obfuscation via High Numeric Character Proportion,"T1027, T1059, T1059.001, T1140",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_high_number_proportion.toml)
Potential PowerShell Pass-the-Hash/Relay Script,"T1059, T1059.001, T1550, T1550.002, T1557",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_relay_tools.toml)
Potential Privacy Control Bypass via Localhost Secure Copy,T1548,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_privilege_escalation_privacy_pref_sshd_fulldiskaccess.toml)
Potential Privacy Control Bypass via TCCDB Modification,"T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_privacy_controls_tcc_database_modification.toml)
Potential Privilege Escalation through Writable Docker Socket,T1611,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_writable_docker_socket.toml)
Potential Privilege Escalation via Container Misconfiguration,T1611,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_container_util_misconfiguration.toml)
Potential privilege escalation via CVE-2022-38028,"T1036, T1068",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_exploit_cve_202238028.toml)
Potential Privilege Escalation via CVE-2023-4911,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_looney_tunables_cve_2023_4911.toml)
Potential Privilege Escalation via Enlightenment,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_enlightenment_window_manager.toml)
Potential Privilege Escalation via InstallerFileTakeOver,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_installertakeover.toml)
Potential Privilege Escalation via Linux DAC permissions,T1068,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_dac_permissions.toml)
Potential Privilege Escalation via OverlayFS,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_overlayfs_local_privesc.toml)
Potential Privilege Escalation via PKEXEC,"T1068, T1574, T1574.007",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_pkexec_envar_hijack.toml)
Potential Privilege Escalation via Python cap_setuid,"T1068, T1548, T1548.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_suspicious_cap_setuid_python_execution.toml)
Potential Privilege Escalation via Recently Compiled Executable,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_uid_change_post_compilation.toml)
Potential Privilege Escalation via Service ImagePath Modification,"T1543, T1543.003, T1569, T1569.002, T1574, T1574.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_reg_service_imagepath_mod.toml)
Potential Privilege Escalation via Sudoers File Modification,"T1548, T1548.003",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/privilege_escalation_echo_nopasswd_sudoers.toml)
Potential Privilege Escalation via SUID/SGID Proxy Execution,"T1068, T1218, T1548, T1548.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_potential_suid_sgid_proxy_execution.toml)
Potential Privileged Escalation via SamAccountName Spoofing,"T1068, T1078, T1078.002, T1098",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_samaccountname_spoofing_attack.toml)
Potential Process Injection from Malicious Document,"T1055, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_injection_from_msoffice.toml)
Potential Process Injection via PowerShell,"T1055, T1055.001, T1055.002, T1059, T1059.001, T1106",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_process_injection.toml)
Potential Process Name Stomping with Prctl,"T1036, T1036.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_prctl_process_name_tampering.toml)
Potential Protocol Tunneling via Chisel Client,T1572,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_linux_chisel_client_activity.toml)
Potential Protocol Tunneling via EarthWorm,T1572,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_tunneling_via_earthworm.toml)
Potential Ransomware Behavior - Note Files by System,"T1021, T1021.002, T1485",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_high_freq_file_renames_by_kernel.toml)
Potential Ransomware Note File Dropped via SMB,"T1021, T1021.002, T1485, T1490",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_ransomware_note_file_over_smb.toml)
Potential release_agent Container Escape Detected via Defend for Containers,T1611,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/privilege_escalation_potential_container_escape_via_modified_release_agent_file.toml)
Potential REMCOS Trojan Execution,T1219,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_remcos_rat_iocs.toml)
Potential Remote Credential Access via Registry,"T1003, T1003.002, T1021",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_remote_sam_secretsdump.toml)
Potential Remote Desktop Shadowing Activity,"T1021, T1021.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_evasion_rdp_shadowing.toml)
Potential Remote Desktop Tunneling Detected,"T1021, T1021.004, T1572",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_rdp_tunnel_plink.toml)
Potential Remote File Execution via MSIEXEC,"T1218, T1218.007, T1566, T1566.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_execution_remote_via_msiexec.toml)
Potential Remote Install via MsiExec,"T1218, T1218.007",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_msiexec_remote_payload.toml)
Potential RemoteMonologue Attack,"T1112, T1562",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_regmod_remotemonologue.toml)
Potential Reverse Shell,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_tcp_cli_utility_linux.toml)
Potential Reverse Shell Activity via Terminal,T1059,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_revershell_via_shell_cmd.toml)
Potential Reverse Shell via Background Process,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_background_process.toml)
Potential Reverse Shell via Child,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_child_tcp_utility_linux.toml)
Potential Reverse Shell via Java,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_java_revshell_linux.toml)
Potential Reverse Shell via Suspicious Binary,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_suspicious_binary.toml)
Potential Reverse Shell via Suspicious Child Process,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_lolbin_interpreter_linux.toml)
Potential Reverse Shell via UDP,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_udp_cli_utility_linux.toml)
Potential SAP NetWeaver Exploitation,"T1059, T1059.007, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_sap_netweaver_webshell_exec.toml)
Potential SAP NetWeaver WebShell Creation,"T1059, T1059.007, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_sap_netweaver_jsp_webshell.toml)
Potential Secret Scanning via Gitleaks,"T1003, T1555",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/credential_access_gitleaks_execution.toml)
Potential Secure File Deletion via SDelete Utility,"T1070, T1070.004, T1485",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_sdelete_like_filename_rename.toml)
Potential Shadow Credentials added to AD Object,T1556,Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_shadow_credentials.toml)
Potential Shadow File Read via Command Line Utilities,"T1003, T1003.008, T1068",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_shadow_file_read.toml)
Potential SharpRDP Behavior,"T1021, T1021.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_rdp_sharprdp_target.toml)
Potential Shell via Wildcard Injection Detected,"T1059, T1068",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_potential_wildcard_shell_spawn.toml)
Potential Spike in Web Server Error Logs,"T1595, T1595.002, T1595.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/reconnaissance_web_server_unusual_spike_in_error_logs.toml)
Potential SSH Password Grabbing via strace,"T1554, T1556",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_ssh_password_grabbing_via_strace.toml)
Potential Subnet Scanning Activity from Compromised Host,T1046,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_subnet_scanning_activity_from_compromised_host.toml)
Potential Successful SSH Brute Force Attack,"T1110, T1110.001, T1110.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_potential_successful_linux_ssh_bruteforce.toml)
Potential Sudo Hijacking,"T1548, T1548.003, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_sudo_hijacking.toml)
Potential Sudo Privilege Escalation via CVE-2019-14287,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_sudo_cve_2019_14287.toml)
Potential Sudo Token Manipulation via Process Injection,"T1055, T1055.008, T1548, T1548.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_sudo_token_via_process_injection.toml)
Potential Suspicious DebugFS Root Device Access,"T1078, T1078.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_sda_disk_mount_non_root.toml)
Potential Suspicious File Edit,"T1037, T1037.004, T1543, T1543.002, T1548, T1548.003, T1574, T1574.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_suspicious_file_opened_through_editor.toml)
Potential SYN-Based Port Scan Detected,"T1046, T1595, T1595.001",Threshold,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/discovery_potential_syn_port_scan_detected.toml)
Potential System Tampering via File Modification,"T1485, T1490",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_mod_critical_os_files.toml)
Potential Telnet Authentication Bypass (CVE-2026-24061),"T1190, T1210",EQL,Critical,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/initial_access_telnet_auth_bypass_via_user_envar.toml)
Potential THC Tool Downloaded,"T1021, T1021.004, T1563, T1563.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/lateral_movement_ssh_it_worm_download.toml)
Potential Timestomp in Executable Files,"T1070, T1070.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_timestomp_sysmon.toml)
Potential Toolshell Initial Exploit (CVE-2025-53770 & CVE-2025-53771),T1190,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/initial_access_potential_toolshell_exploit_attempt.toml)
